,user,track,count
686631,a0fbe2c92dbcabef986ce02706b68a726c6a70de,TRAVVZW12903CCEEE7,1
686655,1819937e5f2825f24ca522b65667aa523fc8532c,TRAWRKT128E0788857,9
686756,58483888060086ed5dc127c35ef6fe6836d1980d,TRAAGPJ128F428CD1B,3
686988,94b7126366261262d198bbc3f7e9c6ddd1d7d4f3,TRATZQS128F1467D4B,5
687362,e9854b831d9d8eaf5ca7e1adbb87aa1929d40294,TRBIFGK128F92F23A2,1
687383,5c45e3bb53c76529ea01f1117a789fb7f14dcfdb,TRARUTP128E0797FC7,7
687390,4a33b5049fb411affac1233392e88a707476bd60,TRAUJKJ128E078FA48,2
687414,4cd56f37bfc6aa76ee3f5aabb06d9930e32ad6d4,TRBDYFY128F93330AA,3
687486,a7722caba4aef2284dd180964ea2344b1213dcd7,TRACECN128F9310E97,3
687537,b936acf61fe8e7864120f8c67c604a37a1eca289,TRAQEVV128EF34E413,2
687577,61fad2e70561f78e12a9f6b51cf47e21f6f4e20b,TRBBASV128F427680E,1
687589,6b2b2a00b1ee8ae5f4ce3d8dafdfd093664b11e6,TRAWLYS12903CCFEFC,2
687661,a9cf36fac2fea77ec2904b22dde24d3a4264d86f,TRARTEH128F423DBC1,7
687864,aad1a6eff708f11682420e0e1a06063482b8cfdb,TRABGZL128F428A25B,1
687962,0030735d631945bd46cfbb29eea94d14ea463014,TRBDOVF128E0795641,3
688017,b4b394f1b59737d3a10a79365758d4e407d24141,TRAOAYQ12903CFE05C,1
688024,2bd54bbdbb810c3702b4c22b378e11238fd1c6c3,TRACTHF128F4295A22,2
688141,bece71a16a8f3313804ec4fc05dc9f727f81eae4,TRAUOEY128F421CBD3,1
688218,6965d069bd408c67ac1fec43c8517edc80dcb6e8,TRAQJMP128F92E3821,4
688310,e56091c42268c64fe1bc1cd0ae942a34f1554fb2,TRASDOI128F1480E28,2
688338,0e9068395ca45266879a5c452a89e8821eb9d1d9,TRAURYF128F147805D,1
688445,d4fd17489119579d6dc1efbc055457b889eef81d,TRAWBHE12903CBC4CB,2
688487,47de131ebed21ce83aff5d855d3c7365c8bb31c0,TRALBIA128F4272082,5
688585,ab218826d101b08a4d0b3403e34a5b61baf71d0c,TRAUOEY128F421CBD3,2
688618,4dfbfcf2fc9a19673ecf291d8cdbf5855fa670e5,TRBCANP128F92FA6B9,1
688733,7e56e2143a546c44ad3253ae489685f682fc4de9,TRARUTP128E0797FC7,1
688997,b904b1e4e8a91f4fb17ac9b25fd3f8091fe19a37,TRABUZC128E078603F,1
689067,9a659d973bc9eb4b463e226fbdbe1f28890be0d8,TRADVNR12903CE5A54,2
689179,ed817e23bba720e84a74d0e38623286bf6ceac28,TRAAGCZ128F93210FD,1
689228,eb63678543b6c8106b65b36c8256f77e8175a7ff,TRASPXS128F426A1C0,3
689391,e88f8f42839a83f47c5ea5e24d18833ad7507ba8,TRBFEID128F42368AC,1
689486,c0c0d0bd0f65e6990a3f8b91f1c87c6526a41307,TRAXBLJ128F92EEBB1,1
689935,455fdcfa8f56bae5101ce33c7dcf7a82686bded0,TRAUOPE128EF367610,1
689970,9d76ef074b7798345702f5a17a859dc836b07d41,TRBHLDQ128F423EF10,4
690046,04dd9a560a9232db1c74f9f31ecdea6fcaac09d9,TRBDSWA128F92FE70A,3
690137,8bef6e2629b32a50899cb2e6361899d7b4291c27,TRBALRR128F429625D,1
690166,f170765438016ef4b9e1018d47d0abfd8c57a3f8,TRBIAHA128F42A4C9B,1
690232,8eaceb38218265a3bbd5a451d62f9459124cc347,TRAVBSQ128EF344B3C,1
690268,b1861a0b23eb46a303d6c5d97a3f5dc584165cb0,TRAGYMA128EF34B55E,1
690315,881605f18b8a4d2ef5ca4dc7fc5172181aef8fae,TRAWBHE12903CBC4CB,1
690472,2310b5c21ec0ae885c61d5b79b80b96af162d031,TRBGGBF128F425E4D1,1
690513,198a92a708aa71be04851d1797e27d3adaea5217,TRATOHB128F930270D,1
690517,7092b4a5abc2b0b3adacfe35890e25f2e5334bbf,TRAYQLP128F92FA224,1
690744,25b55418b6217abef2f08f7ba73c5076671dcab9,TRAAEEH128E0795DFE,5
690888,3a1af2e274f9aeeedbbfe22c99539f6ba158926e,TRAYJOF128F92F9EEA,3
690896,c3b615773346c04eafd1fbdc0d1bbcf7f06e51e7,TRAHSYA128F428143A,1
690928,405052ba3978a7dfc5b77c37e85b764517c451eb,TRAOWBP128F4257C64,1
691072,c758131326c4ee4ddc626d0f18019b48d3ecf7e3,TRBBMHE128EF341D09,1
691104,55520b930b8e240f305e81f2df297b1c5f84e39e,TRAUOPE128EF367610,5
691188,ba01d39f9eedec51fb584fc67d2a3d2bf2722f19,TRBDOFA128F427C09D,1
691201,4fb84aba0661435d6cfab4a18aa87bc57ec6727b,TRAWBHE12903CBC4CB,2
691450,95d3d837f6d46c31cc4324079d5a296e7577e0f1,TRAWLYS12903CCFEFC,1
691482,d473cf93cc4412b6a771c292ed0acd5afe37aa06,TRAYQLP128F92FA224,1
691508,e127fa446e025bb2c2f2be3fba7d8e12fc71a6e8,TRBDOFA128F427C09D,1
691571,263d8a609758a7d6f9b8ea69ead4ee0d0adea2b4,TRAFMPX128F4246C49,3
691697,da5cd29ba579e9ccc2738aba45f233c186dae1b2,TRBBMHE128EF341D09,1
691777,842f2dbbc86652bd94c59245a60c108a76a7ec2d,TRBFNMG128F4278109,1
692007,a995fd4b1bdc0e04e1a2de0e29b585e8066e4c20,TRBAUVN128F932FEF8,3
692071,109ecf7d47b1cdf5bac3da28607f43d1f4e8dcd1,TRAYQLP128F92FA224,6
692187,e47ff63447e72e61f0a3405dca78c926fe7a218d,TRBALRR128F429625D,1
692233,46ef1697534d0655cfec513cc034162faf807d5e,TRBIHAU128F425C317,1
692370,84c81b6b9ae3c9213efbee831e3f75c49fb9dee6,TRAGNBQ128F149CB93,4
692441,1aac15f1f0c59996f6981446dafd6eeab73ffbc2,TRAFYGO128F42727E7,3
692479,31167f9b46fae1864d1114eac8ebda553207c7ad,TRAOHNR128F428CD58,1
692632,3eafd0aba7029ff2e483c683e5a23fa3161eff6f,TRAADLN128F14832E9,1
692762,89e8304655d07ef2b59b479fb1dbd4fcb7778ede,TRBHIRB128F1452ACC,1
692856,cd4d5ddf52096e45f9442bacb002e3169cfc49ee,TRAURYF128F147805D,1
692857,1dba3d53ffb55b6d9892931f437a5c3f4012479c,TRAXQZA128F1463DEB,4
692935,8d06fed896d4286560e5be00d2bfcb030d7588af,TRATHTH128F42BC347,1
692936,878499902f4405729a646ac5f71e078bd4a79736,TRAYQLP128F92FA224,1
692959,7f393c453927b4bfbd5d44482cd0e661c0f9dce2,TRAWRKT128E0788857,1
693104,1e2da782430e8dceb3992bd0d64751903fe6b580,TRAZZLJ128E07945F2,1
693121,928b221ef0a12e348487d86c5620486a39bb6d9f,TRAAGPJ128F428CD1B,2
693192,4fdc8ffe5c570c02029809d1976abe8f1eacd517,TRAKGDA128F423CBC8,1
693318,8404c93260a10998e2b3dbad9c3263725a0e77c0,TRBASRX12903C9FDA8,1
693397,b09470c2ccda965227626d06feb0d031c9d4aace,TRAURYF128F147805D,3
693416,5f05bc4c0cb75c2cf8d94f7ef924e782e992c9b1,TRAADVH128EF34DE7A,1
693589,a905ccc5b9fd0420257ca25f2648a4c3d5904b12,TRAWBHE12903CBC4CB,3
693817,755a74d6af95a4656dc2d3871a6fc99cf3dc71c3,TRBBZOG128F422B02B,1
693908,fcd42f996d40f63cccfcd12b03b0dea806a278c1,TRATTGW128F427A82D,1
693991,ebe3ac2ef1649f7d929fef2b58ececb4a8acec2d,TRBIFWB128F1460D8C,1
694128,70ea618208c89990dbc24428b93b5b20e2369271,TRARPCK128F92FEA7F,1
694199,4c97532476d70569cea7a60a73fe70becf9b33f0,TRABVIZ128F42BA066,6
694272,d32d8f019609c408760a208837d951c8b577cd0b,TRAADLN128F14832E9,2
694304,e0f647c738518bd31a3cfb7ca82b3883e391607e,TRAYQLP128F92FA224,1
694318,b75efda90b7866580fc14f1e66cb19d328a53010,TRBHLXQ128E07856AC,1
694324,f23010c1d9d5433f8ba68a1a84f66ee6c98ca273,TRBCWQC12903CA45DE,1
694366,a54aedb0968cf19794d30cbd96b0acb31b064dfd,TRASWQE128F146C987,1
694388,cb58c7cd1b2476f331ee9e4ee2784840d13cf886,TRAURYF128F147805D,3
694393,f178d5242a558a42d8c840172140b69caa389bf5,TRAEOFB12903CB7900,1
694565,c0c97f2562340782f66cfe57b1b541ad9a469858,TRAAGCZ128F93210FD,11
694639,09fc14cfb29ec79e744612dd97ea41ceea1de350,TRARPCK128F92FEA7F,10
694664,aa4d2a7b7012edda1f224387ff4b2abeaa411146,TRALEPN128F9311179,5
694720,fa924cf3deae7774f70543f3d28906754c99d957,TRATKVY128EF35F97A,18
694769,8bb5cf1316937fdb5360dde1c2d2e6ea0f5b2b71,TRBDOVF128E0795641,1
695037,408b01c0b874a3564b44d6c974e5fdd0e3b6d02b,TRBBQGV12903CB5CD3,1
695046,9cc3cc6126cafd896f0924b60f7d46281da2d943,TRAPHZT128F147A02B,1
695126,0d7326f9cd98177f176ff93c303ea838052cd414,TRAWBHE12903CBC4CB,11
695325,32c04ae69811497b0d1e87acd57491eb9262c3dc,TRAVDDJ128F92EF09C,5
695335,5daeb7a45d547a44df8639d9823b02002d92a795,TRAELUY128F93147BA,5
695429,53588a9801653f21522acf4b432696cdf405b76d,TRALQGZ128F146F500,1
695533,9fc09b3db8aa4acadd83c11c032f861364c23814,TRAUOEY128F421CBD3,1
695575,143bd2e2466721af4b18d18b4e17a9a32391053f,TRAZDPO128E078ECE6,1
695623,9ef5b4cb10d8dd43ba4aa4ca510006c7458744d8,TRAXLZU12903D05F94,1
695671,8cbbc937f1b4ffd2a218a0c45c7864b16645ca37,TRAGDLM128F4233397,59
695779,f9469b9dd13cbe7213ceb5ad209a5b3cdc954ca4,TRASDOI128F1480E28,1
695787,6832b0c28a2355a8577519e6be28ea7adb5d95ac,TRASDOI128F1480E28,2
695978,046b07b36eae85f1d35d11af534d3951b56df50a,TRAXDEF128F4253194,1
696070,31bdebded126e6c94fd1594ed97c82cf628c9c78,TRBDYFY128F93330AA,3
696325,35eaf47841115302d5f1cb84902eb7ccad44dd91,TRBEGQC12903CAB228,1
696341,a3cdf46ad3bbaebb773cc4a3ada587a9b732d8d3,TRAQDUR128F931B4E9,5
696521,e4d9a39649cd70c854ef40b04f6215d685aad755,TRADESF128F4214D8E,1
696657,eeecf2eb6383cfac979a8fa18db597e429022ca6,TRAEUIW12903D018F0,1
696672,96d0e85009ded875a7ddf1df4eed7df52a7e6cac,TRASVOH12903CCDC0B,1
696685,ab548f75c97c293f7d43d2a42e9ba48598e77774,TRAMGPM128F9311196,2
696783,47d0538a606054f2a8f7fde366f543313a7b473c,TRAPMTY128F1459DA1,1
696836,5ebb4993ff1b2ef19982989f0a0b18d9ff092cab,TRAFYGO128F42727E7,7
696837,ab8d060ba7c301e5cf76e8792974fd3bf4a7fef4,TRAQCVQ128F92D2B3D,1
696876,50ea5ba081eec0fb38fcca2a70de22ab561fea7d,TRAWBHE12903CBC4CB,3
696890,e6981506e54bf63209f59b3b2cd1d6ee4a849f9e,TRAUOEY128F421CBD3,2
696960,74fc6ae09e4898f32a45d566703ff6446707bc2f,TRAAGCZ128F93210FD,1
697021,a7f1f30e6d72b0d0d7dfe856e0e16adeba5342c6,TRADKAX128E0786B92,2
697117,09a0c27e1632a0c249983b220faec6ef24cb1453,TRAWBHE12903CBC4CB,24
697120,ec017f4f0de067e3f54d1595b73ff30fddcd25f4,TRAXBUC128F1469548,1
697144,72ae31c992991341de8a5cacc24de816a59b9148,TRBBQGV12903CB5CD3,1
697152,30cf4db8b7e7f9383cb6f61ff4d06ffd019a696f,TRANKYM128F428B7A4,1
697202,a2d148b9f355a2e5d23bf175ff7ebc325f889253,TRAMZPZ128F4274ECC,1
697271,3221ea3db28069b8963c42b67d100e07fcc0157c,TRAURYF128F147805D,1
697297,b051c846a6b8b459c11086320879a5d4dfce8a0f,TRAUCNU128F42671EB,10
697306,aba9383feecba486235c5f00065e0a249379d920,TRADZXK128F429DB92,1
697385,2ac3147f07a85b560759d37854d58a83cb9005e3,TRAMFJR128F92C1DB1,6
697542,b6c69690a0776427399dd1552774cd0937b78bea,TRAURYF128F147805D,1
697555,c7ed3becf955ae4d02bbea32636cb55281f5f547,TRAURYF128F147805D,7
697574,cefed84786af87f1004edbbbe1075f6f6787edd4,TRATBNG128F92CADA8,1
697714,ac25c7bf3fbb4c0b94d9086589a5ecdd9744f7eb,TRBIFGK128F92F23A2,1
697737,09bea918cfe86e003a0b7bf860746e63995f15b0,TRAYQLP128F92FA224,6
697751,8891ff0efdc6c9cda7b4e973214d65b16ac58cb1,TRBHJPQ128E078ED8F,8
697875,672ca3cecae7b7c18ed1a696c34d6132c0010059,TRAHTOP128F429484D,11
697916,e6a178db08c6cdebe2934022b7ecadf88065f836,TRAURYF128F147805D,4
698085,94bfc368cbeb8adfcea7178763e8d37abb599eb0,TRALXLX128E078D1B4,1
698118,51344d8fc97f3e2f55e0b4aa6a65a7863c6e3a34,TRARUTP128E0797FC7,22
698142,f574340d15bb60ec7f4b5ad48075eefe34c4f3be,TRARHCB128F148D1B0,1
698199,1fcc7ef7e7ebfbe464d17f7af28ef8f7757540df,TRANHYE128F92DE232,2
698285,9ee416c9c1fc563af97382d6c7f38a3e6d6e9f81,TRAUOPE128EF367610,1
698358,506c4adc540e637ec61b37f42650d119c6fd6482,TRAZDPO128E078ECE6,1
698428,45b6715512a5b4f0f84920fd67d473a81c72b58e,TRAWBHE12903CBC4CB,42
698527,8b065b8da18030ac5d891e0fdd441caf4428daa1,TRBAASG128F92FBB7C,1
698541,b178aaa8a3eb46e0aef85d6b18b9226b42077c0b,TRALEPN128F9311179,1
698610,b6474b4fb84a0f0f9bf525ea72e259169ec7b878,TRAPTOE128F4272000,2
698622,befea0cda26acf2b56416c225f902260fe6251e2,TRAADLN128F14832E9,1
698909,b139ddfd371ffbae607c6a2e96761ef57601fcee,TRAAZLK128F93586D6,1
698914,4aa537e5e76a48bb459f210fb17831bc801af4f4,TRAPTOE128F4272000,1
698915,4e7d9a65ee867adb8777a1eedf912e7d44cbcf68,TRAAKDG128F42A0ECB,1
699074,843bea6cda1d477c2de2bb70c445773109b7c157,TRASPAS128E078DFB3,2
699087,8be5bce9f1f1862feaf5dbd82683774daa0435e1,TRAEUIW12903D018F0,1
699098,24bbc5587a06a057845535f2f1fd895e3b74617e,TRBECBM128F426AA34,2
699119,90d05700dc12da31701c98314dccf59245b7c9bd,TRARCZH12903CF7D2F,1
699143,1f90dad5ff09d5d0e35b69315721872b51a280c3,TRAFZHK128F145E86B,1
699228,1bcb2acf6243d3447884fa1459f85748175f6c6b,TRABUHH12903CA9F20,1
699290,d353c7d7e8d5aad427197e36a2bae630767db238,TRAVMXD12903CBBD0B,1
699356,95cd3cf904a0269558ff553a190a8cecd8ae4550,TRATKVY128EF35F97A,1
699457,0f412ef39a8771e4d0a457def6653c460bef35a2,TRAZTBZ12903CFB6DA,1
699536,6b5557a0002e0a434fafcfa446db1a36cf2cd29a,TRALJBT128F4266FD8,1
699634,078285cb243f9a9fc6669a2252e1a151ceee36b2,TRBFRFR128E0781C86,1
699637,0e5f94cd74b6d8841e0c406c1e744536e777eb4e,TRARUTP128E0797FC7,2
699664,08514436cf31eb5d1117fc7fde761d21cb8b9800,TRBASRX12903C9FDA8,2
699735,a2a6eb5d78ed788e1b0fa02f175e85ab6e77bf88,TRASVOH12903CCDC0B,1
699901,b493309d38ca92476a5c0b146a5500d41fcf4b9c,TRBBMHE128EF341D09,3
699947,060a025df4fb7d00812182947481b6b55d438fa2,TRANHYE128F92DE232,3
699967,4969d410c2fd92af1d5e80d20d618d2ba17b2a4e,TRAAGCZ128F93210FD,9
700089,938ce63be647c52a3edcb2789dde22970b61ff70,TRAUURC128E078EC6E,3
700140,58a554e326965458b3ca4db4afe319404c68b1e2,TRALQGZ128F146F500,1
700449,4160c520cdd78d616a683c51164cb54eee07577c,TRAAGCZ128F93210FD,1
700519,879b51389d98cfbde909d4c35dd82a96cf646c25,TRAJOPN128F423BEC3,2
700545,d99ac1fae375106b3bf528a40b1d51dafb28fd4e,TRARTEH128F423DBC1,7
700566,cac1749cbc85396e0ff05b937d1b8abf90cbbe4b,TRBEYYM128F1493C56,1
700621,2145fcbd6a9b40c2f3bfe5544d40437734618182,TRADKAX128E0786B92,2
700700,78d5400d4a65be3fd022977dd68c4cf3bb3ec729,TRBASRX12903C9FDA8,14
700723,0c4db79f50c7e4fbda55cce2fecdb004f07174ea,TRBDOVF128E0795641,2
700912,4b7a351b9a9b18834dbf2d07fd4e4a8c3e04a715,TRAWPKO128F423841E,1
700925,5543bd22208d69c7ef814884e539c95708cfe87b,TRASTIS128F92FA998,1
700965,1ccd1ea97e8cf2e778c566af6e25234d1c6e5b6f,TRARUTP128E0797FC7,1
701032,10a3df689092141ede998b6ccfed0bdab4dfb509,TRATKVY128EF35F97A,2
701245,5187447b968a59dcd03bd1c6aea3d56f2ef4f819,TRARUTP128E0797FC7,1
701303,cc5583e5d842bd580deb975930295a46a38d7b59,TRASVOH12903CCDC0B,1
701374,c59229fff41c1c26f02860aee17650ac2d8f0f6f,TRAKXMS12903CB36F2,1
701387,fb0be17ed5e69a7ed1f3fbe975e7776811d898ef,TRADYQK128F42A762A,1
701516,21a808d04d5320f13cb76c94970a853b7b61faf9,TRAJPIQ128F14819A8,1
701517,df6ec78e8fbecfcbf51977c5223a6e4ef9fed3d4,TRBFEID128F42368AC,1
701554,fc1d4c6a893c74887f2c7ec30062777594169bfd,TRARMHA128F92E7D32,1
701562,81a51e904b8f58fc36ef7d95834fbe6398faf093,TRBHKXX128F4252D02,1
701666,933fc0e07a21bf11df8a2bf0c22fca3294544f55,TRAWRKT128E0788857,12
701682,e981f8671ae3f4c6720c854b1bf7f5b1902fc572,TRBDOVF128E0795641,1
701717,bce9a80ed97e7380e56ba85e149f70d81da582e4,TRAQHCG128E07951DA,1
701793,8ea08967a309c52b8f96d461c442fe88f54a61f2,TRALROP128F92CA9CC,1
701865,5aad6eb30ec51f29947c31db502b1fdea14513dc,TRAADLN128F14832E9,22
702086,8fce54d189a9a58b2dd657a661508c5d6bff3685,TRAVPOV128F429EC1B,1
702179,906869bbefb9ccc41a6b09c6108195201f40c194,TRABCKL128F423A778,1
702409,8e0eca18ac15c5be20363b8af712b8b7f73e5acd,TRAWMBE128F423A76C,1
702529,e03307f49fba8a567cea46e600d6765f82275a79,TRBFCSV128F92EF7B9,6
702560,11edd4b4beac383025f49f0b8e4e3eb040925c80,TRAUOPE128EF367610,1
702565,13712bdf859b62c4a309f73eaf2a513e6b421021,TRAAKDG128F42A0ECB,1
702583,be102949553f0f46d77511832adfd84a2f8ef5d7,TRAVHLR128F146B476,1
702597,1ac674d04d064a5a4cbd0d013f137939905aefaf,TRARTEH128F423DBC1,2
702703,e6e6b7d3cf0e50307e9a7f9f99a70ea4109b6585,TRAEUIW12903D018F0,2
702846,2ed20b35dc533ad6f0e463181732417c0172d4e6,TRAPTOE128F4272000,5
702917,152accaa492aef8410a6776df3c0a8012c00452e,TRAPLSD128E0781A94,2
702961,a5e4965da752951812a37224ebad4aae130f40e2,TRBCUPT128F1462B73,2
703312,fa68ff516d5eecf02c26c317a6c757b2f60e901f,TRAABLR128F423B7E3,4
703477,dc01c7bcafe36b3de38faa6a1ede22acbb2f2317,TRAJPIQ128F14819A8,1
703485,4a88551a893078e010df51c4433362466530b646,TRAUBDS128F931A703,1
703527,1abb3b4659d92c94608511cb110b4bae8d965994,TRABRMJ128E0780E42,1
703556,31f3aa643837a60c17ea00ca26de8eccd24c9167,TRAZDPO128E078ECE6,1
703791,f6f28607e60ba14d8ec604dd639c871de77b2119,TRALSOA128F4275F49,1
704046,90b4abc5bb9a61286d968ceee4b06bb81b74ea2a,TRAXBLJ128F92EEBB1,1
704155,8407f28ff56db85124bef6235d07f36606fab612,TRBCVBK128E07813EC,1
704165,e7ed5e6c9db62cc9392587973cead80c6b010cbb,TRASRXK128F9311176,1
704183,66c9adc905ff91d1c949049529c62ae3258fc36e,TRALEPN128F9311179,1
704198,1c8af2c61ff4836cdfb0e537215626123eaa1b24,TRAGSGF128E0780CA7,6
704200,0736031adc6b5777a307477e988c66f8894b8cd9,TRARUTP128E0797FC7,1
704240,7b611bee48b4228406d7fe94d4cf2bf636c74fba,TRAAKDG128F42A0ECB,2
704389,38ff82b9161dc54d3b00f51e0068bb53d702bdb6,TRACAXR128F92FAB1C,1
704405,2546f81c8f16090419b2c7b9687ecf69cb67c43e,TRASVOH12903CCDC0B,3
704417,76ebe67290c99592afca0b52d0a54e85afa4b474,TRAAKDG128F42A0ECB,1
704485,92325b53eafb4816d010bfc8f45748358cf99473,TRBGCAK128F425F3CC,1
704539,ee17737afd988ed464a541fc2300ac344b287ec0,TRAURYF128F147805D,7
704731,d0ed514e199d6ae1a34609d3a37d49444bc148bf,TRAVWZA128F931F36E,4
704819,5c6eeedc3a78a9170121793516490d3eb93d9649,TRARUTP128E0797FC7,1
704907,798af4bc505500865c0cde9effd425ab9454bca9,TRAMZPZ128F4274ECC,10
705007,37fbf6927bf15479581d5dd2b38687708a86e880,TRAAKDG128F42A0ECB,1
705018,d4c46af90cdcb91456dfbe5a79d73bd84e21ab6f,TRAGSGF128E0780CA7,1
705027,39959c92ef6a2b748e3bc5a1957e1d8a551ca6ae,TRATBVA128F9312ACC,3
705068,012323965f00ee916d54479df9a0a5b1fbf8f91e,TRBASRX12903C9FDA8,1
705070,bbec8d81fb12d3f51c1917db57fa1f4a6caea5d9,TRABQZK128F92F54F4,1
705201,ee61750d1d574f42d30878b49b9f3db1f537e77a,TRAGYMA128EF34B55E,8
705210,8f9c57cbd7a37de924015f17bd1fc9629068ea2c,TRBAGTE128F930629B,1
705464,9636bfee3a82783deeff2cd8e435601aa4de16f7,TRABKJU128F422A7FE,2
705658,e1adc58ef0e8a1dd87a76466e669440f7ef8ab3e,TRARLGD128F93119C1,1
705682,dbcc5d0ad7c298f911e628228bc6960dc80473c0,TRABKBS128F42823EC,1
705712,e662ce550c5779c3f5f54bf0b2df66c752e3f1e8,TRAGLSU128F145FFB2,1
705794,6f93559890ce43822e6b95d210be183dec619f61,TRAWBHE12903CBC4CB,3
705798,482b4fa54d05ed955e0427af919da0eda391ceee,TRAAKDG128F42A0ECB,1
705908,49caea6da1f3aa7ffd6c9719d9790be27324f36e,TRAUEYX12903CEAF48,2
705916,0d8519c5725ebc38adf2b38617b39b75ac1b3b6f,TRAVFSL128E078E22A,35
706006,85c6bc48470574b9b81f3baf69db1e896b6df528,TRATHTH128F42BC347,1
706052,a5f45c5162ea5735cc8014b4a92c8c14bfd74709,TRAAEEH128E0795DFE,1
706170,3c7c72922de54df0fbf88d2b0de68fba2a4aa6cc,TRAWBHE12903CBC4CB,4
706204,a3cba02a6cad915ef634b625c44c713b55a7d5cd,TRAABVM128F92CA9DC,1
706246,9cfb513597ea0611898e3ec59a696cf39f8808ae,TRAUJKJ128E078FA48,19
706393,47a003924d85098df7c5e4cb76dc69936ca7d11a,TRAURYF128F147805D,1
706470,00fa0c8162aa95341f4da9defede8aae0675d3cc,TRAUOEY128F421CBD3,1
706479,271b5a29e9e2b391c079f29ed0a1a88e0ce7ed0e,TRAIYZW128F9330F7D,1
706481,1b64cbc8deac05acafe7b0c5e452f7c6da8b0c2b,TRANUEV128F4282392,1
706678,5973c9de730af2de05c0db2c1f778b0930f67a40,TRARUTP128E0797FC7,5
706707,0a7dd8b1cfaa98e8f7035aba9970525aa5bfc1ad,TRAJHCO128F42570C1,1
706749,a4ee158378e22f06b43e71940fca83fc0443e8c2,TRAPMIV128F422F1D3,1
706835,e8227e52e5443a1818a3c9cbe58355f914bd7bc5,TRAVHLR128F146B476,1
706943,c43f2fb2085e8d1d1dfbf289fc32601c2c8798fd,TRAURYF128F147805D,1
707159,6b23f70dacbde3c41125b69bc1c9520423d26eda,TRAIELD128F92DC682,1
707233,c2f1d760d15eeee62fbe95d597d5059f8a1291aa,TRAYANL128F9316BF9,6
707283,e7d1eaf3a39f836ec2b34e8c689deb877d192f5b,TRAWBHE12903CBC4CB,4
707462,ac155764d1aaea3a14ca9cfc52407905b6fcceb8,TRBGRFB128F145DA2E,1
707726,6bd2cc23a72f7b272410cd5ec01e568c1b6fb395,TRABXVE128F4284AFC,1
707776,3fe76b7fc8bf1dd00913b149a5ed8b26c38fb1d0,TRAPZYB128F9309217,1
707806,afc4fb88e9ac86ab93284fff4bc2bcde4779882f,TRAURYF128F147805D,1
707906,c3f9918d7ad516d36fef904675d444476c048389,TRBDSFP128E07937B9,3
707907,dda3eb89a9c738c365991773b63315a45f790ce7,TRAPIKQ128E07951D4,2
707923,4798523132914598b665ebc21a9c7cd93d9600ef,TRAURYF128F147805D,3
707933,b4bc557fd63c386603a78757ab46345aa231fe92,TRAUURC128E078EC6E,1
707944,ec6f317307f61b05f1fa14f1c34bf1169a77e62f,TRAFHRS128F14599C0,1
707948,e76b71b7e33541c480acbf068c5ba142bf035016,TRAKXMS12903CB36F2,1
707964,74cade397200cc5a3336366179eb665943c71e77,TRAKREH128F42750C6,2
707984,2993eb69cc9a3d6c27edc3e8660e6fb8919f529c,TRBDMIN128F147FCBB,2
708009,74b70e37904ba42ad6a320c7b881d12f5fa4ce02,TRAPTOE128F4272000,5
708105,05c1257014df1da269f1a82d0ff47d492cfe263c,TRACYXW128F4297569,1
708205,90412a926533baea4193934c61ab31f518af9769,TRBBMHE128EF341D09,2
708606,3fd696eff7b871418069a6a4a1a64bbad797b2be,TRAAKDG128F42A0ECB,2
708628,ee580c8dfe67477f58cfefb9c44cb6e85322dc73,TRAWBHE12903CBC4CB,13
708699,e9bb53dbbb2db09ff2630a8c6686f20341761ab7,TRALNJR128F145AC96,1
708887,23a07963102bb3baae69bbea4b10ab3a7988c0bd,TRAIVMM128F4266056,23
709002,910e18ea6b1b6826f96b455064b51584e26a43fb,TRABCKL128F423A778,1
709190,78651f30ed2bb4436cc0ff584b1fccbbbcfd8712,TRBDOVF128E0795641,2
709204,62a7adcd029a9f10aca18846cdbd1d539176cf88,TRAURYF128F147805D,1
709325,2dc1fb419619897fe38935a6df0896af86342944,TRAPYML128F423DF98,1
709361,d3b53c4e45b6a458270f7fcdc34cae7ebe07fe79,TRANDHE128F9305CDA,3
709396,cb08f2a40319888b9ef1c4bdcd38b33be50c4f02,TRARMHA128F92E7D32,5
709450,672cd89dfaa83f2484f68c206a29f19ecd90f908,TRAQRJO128F42B7B09,12
709577,36c630c2a934465ac8e0622536509313fccde5fb,TRAIVMM12903CFAD62,3
709773,51e62f1a76ea5b533a0f3739969c0d00880037dc,TRARUTP128E0797FC7,2
709790,871a54a5e0bd5f0c67ea6c2d2c9f2800276d13a6,TRABRMZ128F4261DED,1
709807,2b5af245c0e4e69013727cc1e9cbb2ab1300845b,TRADZQV128F14A5760,4
709810,d8f7c803c897c5032426d4688c1c4c42763f3a8b,TRBIFGK128F92F23A2,1
709853,16df3543266ae8cb3ae8266ec56906f21032d10a,TRAOXJM128F4261E07,1
709897,a0bfa97570d797a2ce0c2cce14cdb3e4a361b158,TRACECN128F9310E97,1
709916,17a7083eb00d310f2baa1fcf80a9f0ff4f92d2a8,TRAWBHE12903CBC4CB,1
709933,2ddf08849d6c012383607270a024556f4899eadf,TRBHLXQ128E07856AC,1
709957,704c60f0bf2edf36d992ccd69b7340a242d2f0c1,TRAEMDH128F146B548,1
710014,253012625be3f615b7be6e6e6d3456413420dcef,TRBDYHX128F14ADE2B,2
710061,7604602067ff6ad92617238392b8a2a6b957eb4a,TRAJNZF12903CB22A9,2
